"covariate_name_short","location_name","location_id","year_id","age_group_id","age_group_name","sex_id","sex","mean_value"
"mean_BMI","Puebla",4663,1993,22,"All Ages",2,"Female",26.3308402123646
"mean_BMI","Querétaro",4664,1993,22,"All Ages",1,"Male",26.0805711404776
"mean_BMI","Querétaro",4664,1993,22,"All Ages",2,"Female",26.8543324149948
"mean_BMI","Quintana Roo",4665,1993,22,"All Ages",1,"Male",26.5079298798785
"mean_BMI","Quintana Roo",4665,1993,22,"All Ages",2,"Female",27.2788122318237
"mean_BMI","San Luis Potosí",4666,1993,22,"All Ages",1,"Male",25.4008193182613
"mean_BMI","San Luis Potosí",4666,1993,22,"All Ages",2,"Female",26.1886417322106
"mean_BMI","Sinaloa",4667,1993,22,"All Ages",1,"Male",26.2932801640884
"mean_BMI","Sinaloa",4667,1993,22,"All Ages",2,"Female",26.9563655765271
"mean_BMI","Sonora",4668,1993,22,"All Ages",1,"Male",26.444497879955
"mean_BMI","Sonora",4668,1993,22,"All Ages",2,"Female",27.345671839715
"mean_BMI","Tabasco",4669,1993,22,"All Ages",1,"Male",26.3225845246135
"mean_BMI","Tabasco",4669,1993,22,"All Ages",2,"Female",26.9155414239269
"mean_BMI","Tamaulipas",4670,1993,22,"All Ages",1,"Male",27.0334809730733
"mean_BMI","Tamaulipas",4670,1993,22,"All Ages",2,"Female",27.6915107276042
"mean_BMI","Tlaxcala",4671,1993,22,"All Ages",1,"Male",26.0027012044223
"mean_BMI","Tlaxcala",4671,1993,22,"All Ages",2,"Female",26.4928370282589
"mean_BMI","Veracruz de Ignacio de la Llave",4672,1993,22,"All Ages",1,"Male",25.3130156121672
"mean_BMI","Veracruz de Ignacio de la Llave",4672,1993,22,"All Ages",2,"Female",26.1947973497096
"mean_BMI","Yucatán",4673,1993,22,"All Ages",1,"Male",26.6739041689411
"mean_BMI","Yucatán",4673,1993,22,"All Ages",2,"Female",27.5605964486741
"mean_BMI","Zacatecas",4674,1993,22,"All Ages",1,"Male",25.708947737998
"mean_BMI","Zacatecas",4674,1993,22,"All Ages",2,"Female",26.8475083785273
"mean_BMI","Mexico",130,1994,22,"All Ages",1,"Male",24.6478354767724
"mean_BMI","Mexico",130,1994,22,"All Ages",2,"Female",25.4331181251337
"mean_BMI","Aguascalientes",4643,1994,22,"All Ages",1,"Male",26.2594380645639
"mean_BMI","Aguascalientes",4643,1994,22,"All Ages",2,"Female",27.4864761421014
"mean_BMI","Baja California",4644,1994,22,"All Ages",1,"Male",27.1089554465019
"mean_BMI","Baja California",4644,1994,22,"All Ages",2,"Female",28.2069128100272
"mean_BMI","Baja California Sur",4645,1994,22,"All Ages",1,"Male",27.2145789788917
"mean_BMI","Baja California Sur",4645,1994,22,"All Ages",2,"Female",27.7792039040802
"mean_BMI","Campeche",4646,1994,22,"All Ages",1,"Male",26.8409321316906
"mean_BMI","Campeche",4646,1994,22,"All Ages",2,"Female",27.8554469214686
"mean_BMI","Coahuila",4647,1994,22,"All Ages",1,"Male",26.5316020394865
"mean_BMI","Coahuila",4647,1994,22,"All Ages",2,"Female",27.8643432134259
"mean_BMI","Colima",4648,1994,22,"All Ages",1,"Male",26.8173664098175
"mean_BMI","Colima",4648,1994,22,"All Ages",2,"Female",27.4410191049717
"mean_BMI","Chiapas",4649,1994,22,"All Ages",1,"Male",24.99102604295
"mean_BMI","Chiapas",4649,1994,22,"All Ages",2,"Female",25.6123166081168
"mean_BMI","Chihuahua",4650,1994,22,"All Ages",1,"Male",26.5161266393358
"mean_BMI","Chihuahua",4650,1994,22,"All Ages",2,"Female",27.4659231609193
"mean_BMI","Mexico City",4651,1994,22,"All Ages",1,"Male",26.3455176272154
"mean_BMI","Mexico City",4651,1994,22,"All Ages",2,"Female",26.9746529255392
"mean_BMI","Durango",4652,1994,22,"All Ages",1,"Male",25.9648431724273
"mean_BMI","Durango",4652,1994,22,"All Ages",2,"Female",27.2304197235476
"mean_BMI","Guanajuato",4653,1994,22,"All Ages",1,"Male",25.7794321871025
"mean_BMI","Guanajuato",4653,1994,22,"All Ages",2,"Female",26.8932454221915
"mean_BMI","Guerrero",4654,1994,22,"All Ages",1,"Male",25.2961812059546
"mean_BMI","Guerrero",4654,1994,22,"All Ages",2,"Female",26.0231841507159
"mean_BMI","Hidalgo",4655,1994,22,"All Ages",1,"Male",25.4360988576636
"mean_BMI","Hidalgo",4655,1994,22,"All Ages",2,"Female",26.4069026647217
"mean_BMI","Jalisco",4656,1994,22,"All Ages",1,"Male",26.2852703465776
"mean_BMI","Jalisco",4656,1994,22,"All Ages",2,"Female",27.1708924256463
"mean_BMI","México",4657,1994,22,"All Ages",1,"Male",26.4879705273326
"mean_BMI","México",4657,1994,22,"All Ages",2,"Female",27.1841942416731
"mean_BMI","Michoacán de Ocampo",4658,1994,22,"All Ages",1,"Male",25.8010050739829
"mean_BMI","Michoacán de Ocampo",4658,1994,22,"All Ages",2,"Female",26.5366540310202
"mean_BMI","Morelos",4659,1994,22,"All Ages",1,"Male",26.2101949317439
"mean_BMI","Morelos",4659,1994,22,"All Ages",2,"Female",26.9447259019127
"mean_BMI","Nayarit",4660,1994,22,"All Ages",1,"Male",26.2514883716472
"mean_BMI","Nayarit",4660,1994,22,"All Ages",2,"Female",27.227722901843
"mean_BMI","Nuevo León",4661,1994,22,"All Ages",1,"Male",26.9723817818984
"mean_BMI","Nuevo León",4661,1994,22,"All Ages",2,"Female",27.6020029936224
"mean_BMI","Oaxaca",4662,1994,22,"All Ages",1,"Male",24.6232612737827
"mean_BMI","Oaxaca",4662,1994,22,"All Ages",2,"Female",25.5230131631077
"mean_BMI","Puebla",4663,1994,22,"All Ages",1,"Male",25.6544199295192
"mean_BMI","Puebla",4663,1994,22,"All Ages",2,"Female",26.4148859470879
"mean_BMI","Querétaro",4664,1994,22,"All Ages",1,"Male",26.1640311114405
"mean_BMI","Querétaro",4664,1994,22,"All Ages",2,"Female",27.0154520151664
"mean_BMI","Quintana Roo",4665,1994,22,"All Ages",1,"Male",26.5709360597061
"mean_BMI","Quintana Roo",4665,1994,22,"All Ages",2,"Female",27.450740613142
"mean_BMI","San Luis Potosí",4666,1994,22,"All Ages",1,"Male",25.447091583514
"mean_BMI","San Luis Potosí",4666,1994,22,"All Ages",2,"Female",26.2979238833702
"mean_BMI","Sinaloa",4667,1994,22,"All Ages",1,"Male",26.3223152889543
"mean_BMI","Sinaloa",4667,1994,22,"All Ages",2,"Female",27.04387014661
"mean_BMI","Sonora",4668,1994,22,"All Ages",1,"Male",26.4842909006826
"mean_BMI","Sonora",4668,1994,22,"All Ages",2,"Female",27.441508362835
"mean_BMI","Tabasco",4669,1994,22,"All Ages",1,"Male",26.3662214998529
"mean_BMI","Tabasco",4669,1994,22,"All Ages",2,"Female",27.0414887639995
"mean_BMI","Tamaulipas",4670,1994,22,"All Ages",1,"Male",27.0742636849904
"mean_BMI","Tamaulipas",4670,1994,22,"All Ages",2,"Female",27.8183562205122
"mean_BMI","Tlaxcala",4671,1994,22,"All Ages",1,"Male",26.0759962881294
